63,-224.255985
105,-230.312325
174,-320.880364
180,-31.031362
185,-27.845200
190,-38.644175
195,-42.376900
200,-45.772025
205,-47.337805
210,-47.159652
215,-50.734098
220,-43.791503
225,-40.788448
230,-32.617760
235,-21.901892
242,-16.412214
251,-25.752775
264,-37.678059
313,-226.902688
323,-88.663041
333,-93.505239
343,-96.974765
353,-85.044828
362,-61.067220
369,-37.172306
374,-34.244862
379,-47.431606
384,-55.217158
389,-54.965242
394,-49.991193
399,-43.678556
405,-50.642553
412,-39.266209
423,-42.932471
528,-244.720929
543,-21.884139
556,-27.672916
597,-46.023961
639,-43.989545
704,-76.337377
761,-37.215510
812,-45.618430
862,-37.171805
893,-18.020246
922,-25.633359
1031,-92.146125
1127,-28.641070
1209,-38.177655
1311,-46.365068
1370,-23.151575
1453,-30.530862
1515,-43.848044
1589,-30.480759
1651,13.409322
1687,6.053459
1753,7.561520
1828,16.530769
1886,8.027430
1958,12.129885
2028,17.172738
2152,-12.417443
2274,23.234395
2404,24.701155
2430,10.181793
2532,20.297515
2655,33.275340
2709,15.513751
2746,14.185711
2818,13.098147
2890,2.788063
2934,20.740756
3006,-5.028618
3100,-5.304426
3159,-7.728344
3215,-15.498854
3268,-20.859146
3322,-30.907535
3413,-52.240981
3477,-37.194857
3555,-49.615954
3613,-34.472200
3699,-36.493845
3761,-50.722993
3843,-30.785626
3896,-35.962928
3936,0.800991
4000,-52.921674
4066,-31.849429
4142,5.488046
4200,-25.565545
4264,-11.659804
4330,-36.986869
4390,-31.048762
4523,-31.392706
4596,-17.694241
4699,3.239128
4760,29.789568
4786,9.730321
4819,19.821977
4850,13.476709
4905,2.315972
4935,11.247430
4966,8.328079
5018,-4.973516
5068,4.127891
5095,4.696374
5123,9.665226
5267,-102.738848
5305,10.973515
5372,13.082903
5406,18.656981
5454,1.078201
5520,-14.206093
5570,20.658796
5682,18.606857
5764,22.635556
5845,-6.746412
5901,21.931657
6002,14.696460
6056,11.542780
6172,30.630926
6292,48.923317
6395,14.867775
6453,18.476312
6564,5.888753
6638,7.884949
6750,42.264608
6830,30.837464
6931,52.329391
7075,26.117746
7150,6.941237
7261,16.346386
7336,12.833490
7414,4.144265
7514,-11.187380
7637,71.938066
7789,51.881959
7858,28.585117
7984,41.504988
8042,2.594457
8220,67.791021
8281,26.628163
8336,13.653510
8429,22.171081
8479,-12.691969
8585,22.064045
8680,44.710561
8764,-1.138504
8859,-16.926058
8969,47.778427
9030,38.279396
9279,40.925590
9372,20.501932
9486,43.851877
9602,42.004693
9700,29.743347
9756,7.569755
9904,31.393147
10122,4.784363
10187,13.928351
10307,27.956168
10381,11.201025
10526,3.455996
10664,14.265352
10795,24.408224
10853,16.942928
10997,-1.658264
11128,27.991646
11228,19.918151
11446,103.921439
11520,8.873097
11647,-15.803281
11889,85.292005
11946,8.148303
12016,0.804167
12168,74.425449
12237,11.513334
12300,7.322174
12352,16.161272
12443,20.633414
12621,71.037330
12669,1.756636
12708,-19.704152
12763,11.636876
12894,59.617675
12951,5.955775
13071,23.220687
13199,55.184142
13295,39.266715
13347,-13.862097
13397,-1.033683
13489,4.775124
13544,0.686894
13680,18.180897
13739,-5.738270
13792,-20.010908
13877,15.901561
14054,32.778278
14154,25.052829
14242,15.036459
14308,-15.893316
14388,24.873516
14448,-5.408385
14572,23.906535
14637,1.201817
14777,-2.925300
14860,-2.910292
14983,44.257676
15052,19.326014
15204,18.834313
15273,-16.986107
15347,0.086938
15400,3.768313
15571,42.954924
15630,5.916273
15713,25.826030
15952,-25.682148
16120,63.501243
16170,-15.784207
16272,58.254430
16333,6.622168
16384,-6.462606
16488,50.503674
16556,5.548666
16803,112.601129
17050,135.187087
17268,74.881419
17475,107.149693
17714,130.645945
17754,-4.820925
17807,17.283484
17991,96.444298
18039,-1.924596
18137,2.091062
18373,142.379366
18431,-3.777890
18494,-21.906456
18541,-6.789342
18587,-29.001038
18665,4.498967
18707,-4.565996
18761,11.727295
18854,24.261053
18899,-18.367145
18953,-8.236143
19066,23.855731
19130,-20.922480
19194,-22.710002
19299,14.330490
19353,-10.098230
19412,-5.411459
19455,-31.541967
19529,-2.259690
19585,-23.807136
19629,-21.555761
19726,-14.367641
19805,31.358819
19865,3.980283
19938,-1.961575
19997,13.369737
20092,43.605849
20205,18.604166
20273,13.878699
20372,-0.027443
20455,37.987248
20535,-5.870175
20583,7.162459
20700,24.986268
20759,-28.211856
20835,-19.268502
20890,-3.982247
21054,60.067140
21124,22.056080
21198,37.643902
21270,27.126334
21328,-21.377109
21464,20.928781
21518,0.532610
21621,23.504408
21822,32.395751
21950,-0.528917
22086,54.696261
22254,-16.317914
22424,-87.957694
22594,47.431737
22645,-4.247342
22928,22.178288
23010,19.668890
23212,98.562880
23382,94.772231
23445,2.598455
23746,-103.732099
24025,-30.369074
24205,73.478521
24287,-65.350717
24392,43.452820
24745,86.478332
24981,-35.277495
25058,29.982215
25204,-27.077613
25471,-138.706084
25546,37.172294
25639,34.774654
25829,-42.401621
26060,-37.816810
26228,-11.861087
26364,49.910287
26655,48.119130
27164,-251.779281
27292,72.673256
27621,151.707169
27688,1.999328
27910,95.392537
28541,337.782625
28618,21.498215
28689,23.752679
28767,11.744986
28847,16.950695
29376,247.318966
29547,51.681117
29917,159.323936
29992,11.465107
30235,84.185476
30487,116.403836
30663,65.142386
30857,38.210377
31099,91.131448
31321,2.825349
31771,216.728818
31845,13.402039
32021,97.875145
32726,90.963534
33726,619.574499
34052,189.739046
34279,-58.827003
34398,28.867255
34691,140.268319
34910,121.524949
35549,413.661424
36119,245.878375
36383,-30.026030
36634,-127.185924
36916,119.975137
37032,44.453433
37499,194.972636
37576,27.615157
38019,182.796975
38272,-42.112927
38603,187.473693
38870,146.404913
39303,199.661723
39399,24.495368
39573,84.879516
39925,151.405193
40040,16.748537
40158,47.501309
40297,51.972754
40701,173.172712
41193,213.758808
42193,570.961346
42992,360.861853
43572,227.855871
43811,88.162636
